RecordTypeId,Field__c,Field_Label__c,New_Value__c,Object__c,Object_Label__c,Old_Value__c,Record_Id__c,Record_Name__c,Relation__c,User__c,Errors,Id
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 07:52:25,Opportunity,Opportunity,2020-03-23 16:11:22,0062o000011PD5uAAG,Generali DE - PSD2 for insurances,On Record,0052o000009g7UKAAY,,a029E00000NxmBhQAJ
0129E000000eAnDQAU,,,,Account,Account,,0012o00002W0o7QAAR,Sberbank Europe AG,,0052o000009g7UdAAI,,a029E00000NxmBiQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000012mHpDAAU,Sberbank Europe AG - Design Sprint,,0052o000009g7UdAAI,,a029E00000NxmBjQAJ
0129E000000XXm6QAG,KYC_Check_Status__c,KYC Check Status,Customer Passed,Opportunity,Opportunity,Not Started,0062o000012mHpDAAU,Sberbank Europe AG - Design Sprint,On Record,0052o000009g7UdAAI,,a029E00000NxmBkQAJ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Opportunity,Opportunity,0052o000009g7TrAAI,0062o000012mHpDAAU,Sberbank Europe AG - Design Sprint,On Record,0052o000009g7UdAAI,,a029E00000NxmBlQAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 07:59:19,Opportunity,Opportunity,2020-05-04 17:32:37,0062o000012mHpDAAU,Sberbank Europe AG - Design Sprint,On Record,0052o000009g7UdAAI,,a029E00000NxmBmQAJ
0129E000000eAnDQAU,,,,Account,Account,,0012o00002W0oUOAAZ,Versicherungskammer Bayern,,0052o00000A4g6AAAR,,a029E00000NxmBnQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P8yNAAS,DKB - solarisBank,,0052o000009gcCwAAI,,a029E00000NxmBoQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P90SAAS,DKB - SME Banking (Pre-Study),,0052o000009gcCwAAI,,a029E00000NxmBpQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000012mHpDAAU,Sberbank Europe AG - Design Sprint,,0052o000009gcCwAAI,,a029E00000NxmBqQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000010RVUCAA4,Versicherungskammer Bayern - Bayerische Landesbrandversicherung AG - Framework contract,,0052o00000A4g6AAAR,,a029E00000NxmBrQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000012lVENAA2,Versicherungskammer Bayern - Finanzreport,,0052o00000A4g6AAAR,,a029E00000NxmBsQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011PYQwAAO,Versicherungskammer Bayern - Voice Recognition,,0052o00000A4g6AAAR,,a029E00000NxmBtQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011PYMkAAO,Versicherungskammer Bayern - Data Services,,0052o00000A4g6AAAR,,a029E00000NxmBuQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P97eAAC,Deutsche Vermögensberatung (DVAG) - ASK,,0052o000009g7UdAAI,,a029E00000NxmBvQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P8nzAAC,fino Wechselservices - Account Service/ aggregator,,0052o000009g7UdAAI,,a029E00000NxmBwQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P8oXAAS,Eurodata_jsHBCI,,0052o000009g7UdAAI,,a029E00000NxmBxQAJ
0129E000000eAnDQAU,,,,Account,Account,,0012o00002W0o0MAAR,fino run GmbH,,0052o000009g7UdAAI,,a029E00000NxmByQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P8v1AAC,fino_Yoli - Acoount Service,,0052o000009g7UdAAI,,a029E00000NxmBzQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P8vWAAS,Eurodata - RegShield,,0052o000009g7UdAAI,,a029E00000NxmC0QAJ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Opportunity,Opportunity,0052o000009g7U5AAI,0062o000011P8vWAAS,Eurodata - RegShield,On Record,0052o000009g7UdAAI,,a029E00000NxmC1QAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 08:16:27,Opportunity,Opportunity,2020-04-29 13:34:32,0062o000011P8vWAAS,Eurodata - RegShield,On Record,0052o000009g7UdAAI,,a029E00000NxmC2QAJ
0129E000000XXm6QAG,FastBill_Customer_ID__c,FastBill Customer ID,2091994,Opportunity,Opportunity,,0062o000011P8oXAAS,Eurodata_jsHBCI,On Record,0052o000009g7UdAAI,,a029E00000NxmC3QAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 08:16:48,Opportunity,Opportunity,2020-05-15 07:06:23,0062o000011P8oXAAS,Eurodata_jsHBCI,On Record,0052o000009g7UdAAI,,a029E00000NxmC4QAJ
0129E000000eAnDQAU,,,,Account,Account,,0012o00002W0nvPAAR,Eurodata AG,,0052o000009g7UdAAI,,a029E00000NxmC5QAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011QBa2AAG,PENTA - RegShield 2.0 Account Service (+AIS & Categorization) for vCFO,,0052o000009g7UdAAI,,a029E00000NxmC6QAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P8wIAAS,Onvista - Account Service / aggregator,,0052o000009g7UdAAI,,a029E00000NxmC7QAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P8z9AAC,Montold - RegShield AIS+,,0052o000009g7UdAAI,,a029E00000NxmC8QAJ
0129E000000XXm6QAG,CloseDate,Close Date,2020-08-31 00:00:00,Opportunity,Opportunity,2020-06-30 00:00:00,0062o000012lF8TAAU,CB Bank - Creditline (RegShield),On Record,0052o000009g7U5AAI,,a029E00000NxmC9QAJ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7U5AAI,Opportunity,Opportunity,0052o000009g7TrAAI,0062o000012lF8TAAU,CB Bank - Creditline (RegShield),On Record,0052o000009g7U5AAI,,a029E00000NxmCAQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:08:04,Opportunity,Opportunity,2020-04-21 08:30:27,0062o000012lF8TAAU,CB Bank - Creditline (RegShield),On Record,0052o000009g7U5AAI,,a029E00000NxmCBQAZ
0129E000000XXm6QAG,Primary_Campaign_Name__c,Primary Campaign Name,RegShield 2.0 Sales Push (new business),Opportunity,Opportunity,,0062o000012lF8TAAU,CB Bank - Creditline (RegShield),On Record,0052o000009g7U5AAI,,a029E00000NxmCCQAZ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P8qIAAS,Zeitgold - RegShield (+AIS/+PIS),,0052o000009g7UdAAI,,a029E00000NxmCDQAZ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o0000129ck7AAA,Zeitgold - Account Service,,0052o000009g7UdAAI,,a029E00000NxmCEQAZ
0129E000000eAnDQAU,,,,Account,Account,,0012o00002W0o7aAAB,Zeitgold GmbH,,0052o000009g7UdAAI,,a029E00000NxmCFQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:00:51,Opportunity,Opportunity,2020-04-22 12:06:11,0062o0000129ck7AAA,Zeitgold - Account Service,On Record,0052o000009g7UdAAI,,a029E00000NxmCGQAZ
0129E000000XXm6QAG,CloseDate,Close Date,2020-09-30 00:00:00,Opportunity,Opportunity,2020-07-31 00:00:00,0062o000011P999AAC,SONECT EUROPE - aggregator + initiator,On Record,0052o000009g7U5AAI,,a029E00000NxmCHQAZ
0129E000000XXm6QAG,ExpectedRevenue,Expected Amount,692.3000000000001,Opportunity,Opportunity,5538.400000000001,0062o000011P999AAC,SONECT EUROPE - aggregator + initiator,On Record,0052o000009g7U5AAI,,a029E00000NxmCIQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:02:23,Opportunity,Opportunity,2020-05-27 12:17:45,0062o000011P999AAC,SONECT EUROPE - aggregator + initiator,On Record,0052o000009g7U5AAI,,a029E00000NxmCJQAZ
0129E000000XXm6QAG,Probability,Probability (%),5,Opportunity,Opportunity,40,0062o000011P999AAC,SONECT EUROPE - aggregator + initiator,On Record,0052o000009g7U5AAI,,a029E00000NxmCKQAZ
0129E000000XXm6QAG,FastBill_Customer_ID__c,FastBill Customer ID,3500062,Opportunity,Opportunity,,0062o000011P8qIAAS,Zeitgold - RegShield (+AIS/+PIS),On Record,0052o000009g7UdAAI,,a029E00000NxmCLQAZ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Opportunity,Opportunity,0052o000009g7U5AAI,0062o000011P8qIAAS,Zeitgold - RegShield (+AIS/+PIS),On Record,0052o000009g7UdAAI,,a029E00000NxmCMQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:00:56,Opportunity,Opportunity,2020-03-11 09:59:09,0062o000011P8qIAAS,Zeitgold - RegShield (+AIS/+PIS),On Record,0052o000009g7UdAAI,,a029E00000NxmCNQAZ
0129E000000XXm6QAG,CloseDate,Close Date,2020-12-31 00:00:00,Opportunity,Opportunity,2020-06-30 00:00:00,0062o000012mB84AAE,Arvato - Smart Claims,On Record,0052o000009gcbrAAA,,a029E00000NxmCOQAZ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009gcbrAAA,Opportunity,Opportunity,0052o000009g7TrAAI,0062o000012mB84AAE,Arvato - Smart Claims,On Record,0052o000009gcbrAAA,,a029E00000NxmCPQAZ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000012lF8TAAU,CB Bank - Creditline (RegShield),,0052o000009g7U5AAI,,a029E00000NxmCQQAZ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P999AAC,SONECT EUROPE - aggregator + initiator,,0052o000009g7U5AAI,,a029E00000NxmCRQAZ
0129E000000XXm6QAG,Revenue_Start_Date__c,Revenue Start Date,2020-12-01 00:00:00,Opportunity,Opportunity,2020-08-01 00:00:00,0062o000011P999AAC,SONECT EUROPE - aggregator + initiator,On Record,0052o000009g7U5AAI,,a029E00000NxmCSQAZ
0129E000000XXm6QAG,StageName,Stage,Engage,Opportunity,Opportunity,Negotiate,0062o000011P999AAC,SONECT EUROPE - aggregator + initiator,On Record,0052o000009g7U5AAI,,a029E00000NxmCTQAZ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011QBJvAAO,innaq - RegShield 2.0 (AIS/PIS),,0052o000009g7U5AAI,,a029E00000NxmCUQAZ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000012lF8TAAU,CB Bank - Creditline (RegShield),,0052o000009g7U5AAI,,a029E00000NxmCVQAZ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P94CAAS,Younited Credit - verifier (+tagger),,0052o000009g7U5AAI,,a029E00000NxmCWQAZ
0129E000000XXm6QAG,Revenue_Start_Date__c,Revenue Start Date,2020-10-01 00:00:00,Opportunity,Opportunity,2020-08-01 00:00:00,0062o000012lF8TAAU,CB Bank - Creditline (RegShield),On Record,0052o000009g7U5AAI,,a029E00000NxmCXQAZ
0129E000000XXm6QAG,CloseDate,Close Date,2020-08-31 00:00:00,Opportunity,Opportunity,2020-07-31 00:00:00,0062o000011P94CAAS,Younited Credit - verifier (+tagger),On Record,0052o000009g7U5AAI,,a029E00000NxmCYQAZ
0129E000000XXm6QAG,ExpectedRevenue,Expected Amount,0.00,Opportunity,Opportunity,638.4000000000001,0062o000011P94CAAS,Younited Credit - verifier (+tagger),On Record,0052o000009g7U5AAI,,a029E00000NxmCZQAZ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7U5AAI,Opportunity,Opportunity,0052o000009g7U9AAI,0062o000011P94CAAS,Younited Credit - verifier (+tagger),On Record,0052o000009g7U5AAI,,a029E00000NxmCaQAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:10:33,Opportunity,Opportunity,2020-05-06 07:49:59,0062o000011P94CAAS,Younited Credit - verifier (+tagger),On Record,0052o000009g7U5AAI,,a029E00000NxmCbQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000012mB84AAE,Arvato - Smart Claims,,0052o000009gcbrAAA,,a029E00000NxmCcQAJ
0129E000000eAnDQAU,,,,Account,Account,,0012o00002W0obbAAB,Interhyp,,0052o000009g7U5AAI,,a029E00000NxmCdQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P8x6AAC,Interhyp PoC - RegShield (1AIS),,0052o000009g7U5AAI,,a029E00000NxmCeQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P938AAC,DADAT_DAC für Baufi,,0052o000009g7U5AAI,,a029E00000NxmCfQAJ
0129E000000XXm6QAG,ExpectedRevenue,Expected Amount,0.00,Opportunity,Opportunity,2400.00,0062o000011P8x6AAC,Interhyp PoC - RegShield (1AIS),On Record,0052o000009g7U5AAI,,a029E00000NxmCgQAJ
0129E000000XXm6QAG,IsClosed,Closed,true,Opportunity,Opportunity,false,0062o000011P8x6AAC,Interhyp PoC - RegShield (1AIS),On Record,0052o000009g7U5AAI,,a029E00000NxmChQAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:09:04,Opportunity,Opportunity,2020-03-30 12:25:28,0062o000011P8x6AAC,Interhyp PoC - RegShield (1AIS),On Record,0052o000009g7U5AAI,,a029E00000NxmCiQAJ
0129E000000XXm6QAG,Loss_Reason__c,Loss Reason,No Decision / Non-Responsive,Opportunity,Opportunity,,0062o000011P8x6AAC,Interhyp PoC - RegShield (1AIS),On Record,0052o000009g7U5AAI,,a029E00000NxmCjQAJ
0129E000000XXm6QAG,Probability,Probability (%),0,Opportunity,Opportunity,40,0062o000011P8x6AAC,Interhyp PoC - RegShield (1AIS),On Record,0052o000009g7U5AAI,,a029E00000NxmCkQAJ
0129E000000XXm6QAG,StageName,Stage,Closed Lost,Opportunity,Opportunity,Negotiate,0062o000011P8x6AAC,Interhyp PoC - RegShield (1AIS),On Record,0052o000009g7U5AAI,,a029E00000NxmClQAJ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7U5AAI,Account,Account,0052o000009g7UdAAI,0012o00002W0obbAAB,Interhyp,On Record,0052o000009g7U5AAI,,a029E00000NxmCmQAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:09:05,Account,Account,2020-04-29 11:03:09,0012o00002W0obbAAB,Interhyp,On Record,0052o000009g7U5AAI,,a029E00000NxmCnQAJ
0129E000000XXm6QAG,No_Opportunities_in_Pipeline__c,No. Opportunities in Pipeline,1,Account,Account,2,0012o00002W0obbAAB,Interhyp,On Record,0052o000009g7U5AAI,,a029E00000NxmCoQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P95vAAC,Interhyp - RegShield (1AIS + PFM),,0052o000009g7U5AAI,,a029E00000NxmCpQAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:09:13,Opportunity,Opportunity,2020-05-04 13:47:37,0062o000012mB84AAE,Arvato - Smart Claims,On Record,0052o000009gcbrAAA,,a029E00000NxmCqQAJ
0129E000000XXm6QAG,Revenue_Start_Date__c,Revenue Start Date,2021-07-29 00:00:00,Opportunity,Opportunity,2020-07-30 00:00:00,0062o000012mB84AAE,Arvato - Smart Claims,On Record,0052o000009gcbrAAA,,a029E00000NxmCrQAJ
0129E000000XXm6QAG,CloseDate,Close Date,2020-07-31 00:00:00,Opportunity,Opportunity,2020-06-15 00:00:00,0062o000011P8zCAAS,verimi PIS Extension,On Record,0052o000009g7U5AAI,,a029E00000NxmCsQAJ
0129E000000XXm6QAG,ExpectedRevenue,Expected Amount,535.8000000000001,Opportunity,Opportunity,3214.7999999999997,0062o000011P8zCAAS,verimi PIS Extension,On Record,0052o000009g7U5AAI,,a029E00000NxmCtQAJ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7U5AAI,Opportunity,Opportunity,0052o000009g7U9AAI,0062o000011P8zCAAS,verimi PIS Extension,On Record,0052o000009g7U5AAI,,a029E00000NxmCuQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000012mBB8AAM,DEKRA - AI Smart Claims,,0052o000009gcbrAAA,,a029E00000NxmCvQAJ
0129E000000XXm6QAG,CloseDate,Close Date,2020-10-31 00:00:00,Opportunity,Opportunity,2020-07-31 00:00:00,0062o000012mBB8AAM,DEKRA - AI Smart Claims,On Record,0052o000009gcbrAAA,,a029E00000NxmCwQAJ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009gcbrAAA,Opportunity,Opportunity,0052o000009g7TrAAI,0062o000012mBB8AAM,DEKRA - AI Smart Claims,On Record,0052o000009gcbrAAA,,a029E00000NxmCxQAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:10:05,Opportunity,Opportunity,2020-05-04 13:47:37,0062o000012mBB8AAM,DEKRA - AI Smart Claims,On Record,0052o000009gcbrAAA,,a029E00000NxmCyQAJ
0129E000000XXm6QAG,Revenue_Start_Date__c,Revenue Start Date,2020-12-31 00:00:00,Opportunity,Opportunity,2020-08-31 00:00:00,0062o000012mBB8AAM,DEKRA - AI Smart Claims,On Record,0052o000009gcbrAAA,,a029E00000NxmCzQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000012m4oVAAQ,HUK - Smart Claims,,0052o000009gcbrAAA,,a029E00000NxmD0QAJ
0129E000000XXm6QAG,Probability,Probability (%),0,Opportunity,Opportunity,10,0062o000011P94CAAS,Younited Credit - verifier (+tagger),On Record,0052o000009g7U5AAI,,a029E00000NxmD1QAJ
0129E000000XXm6QAG,StageName,Stage,Qualifying,Opportunity,Opportunity,Convince,0062o000011P94CAAS,Younited Credit - verifier (+tagger),On Record,0052o000009g7U5AAI,,a029E00000NxmD2QAJ
0129E000000XXm6QAG,CloseDate,Close Date,2020-12-31 00:00:00,Opportunity,Opportunity,2020-07-31 00:00:00,0062o000012m4oVAAQ,HUK - Smart Claims,On Record,0052o000009gcbrAAA,,a029E00000NxmD3QAJ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009gcbrAAA,Opportunity,Opportunity,0052o000009g7TrAAI,0062o000012m4oVAAQ,HUK - Smart Claims,On Record,0052o000009gcbrAAA,,a029E00000NxmD4QAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:11:03,Opportunity,Opportunity,2020-05-04 13:47:37,0062o000012m4oVAAQ,HUK - Smart Claims,On Record,0052o000009gcbrAAA,,a029E00000NxmD5QAJ
0129E000000XXm6QAG,Revenue_Start_Date__c,Revenue Start Date,2021-01-06 00:00:00,Opportunity,Opportunity,2020-08-31 00:00:00,0062o000012m4oVAAQ,HUK - Smart Claims,On Record,0052o000009gcbrAAA,,a029E00000NxmD6QAJ
0129E000000eAnDQAU,,,,Account,Account,,0012o00002W0oawAAB,spot9 GmbH,,0052o000009g7U5AAI,,a029E00000NxmD7QAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P95OAAS,Spot9 - RegShield 2.0 (+AIS/+PIS),,0052o000009g7U5AAI,,a029E00000NxmD8QAJ
0129E000000XXm6QAG,CloseDate,Close Date,2020-07-31 00:00:00,Opportunity,Opportunity,2020-06-30 00:00:00,0062o000011P95OAAS,Spot9 - RegShield 2.0 (+AIS/+PIS),On Record,0052o000009g7U5AAI,,a029E00000NxmD9QAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:11:19,Opportunity,Opportunity,2020-04-24 08:25:46,0062o000011P95OAAS,Spot9 - RegShield 2.0 (+AIS/+PIS),On Record,0052o000009g7U5AAI,,a029E00000NxmDAQAZ
0129E000000XXm6QAG,Primary_Campaign_Name__c,Primary Campaign Name,RegShield 2.0 Sales Push (new business),Opportunity,Opportunity,,0062o000011P95OAAS,Spot9 - RegShield 2.0 (+AIS/+PIS),On Record,0052o000009g7U5AAI,,a029E00000NxmDBQAZ
0129E000000XXm6QAG,Revenue_Start_Date__c,Revenue Start Date,2020-09-01 00:00:00,Opportunity,Opportunity,2020-08-01 00:00:00,0062o000011P95OAAS,Spot9 - RegShield 2.0 (+AIS/+PIS),On Record,0052o000009g7U5AAI,,a029E00000NxmDCQAZ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P974AAC,Consorsbank - DSK,,0052o000009g7U5AAI,,a029E00000NxmDDQAZ
0129E000000XXm6QAG,CloseDate,Close Date,2020-08-31 00:00:00,Opportunity,Opportunity,2020-06-30 00:00:00,0062o000011P974AAC,Consorsbank - DSK,On Record,0052o000009g7U5AAI,,a029E00000NxmDEQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:11:56,Opportunity,Opportunity,2020-05-08 13:56:53,0062o000011P974AAC,Consorsbank - DSK,On Record,0052o000009g7U5AAI,,a029E00000NxmDFQAZ
0129E000000XXm6QAG,Revenue_Start_Date__c,Revenue Start Date,2020-09-11 00:00:00,Opportunity,Opportunity,2020-07-01 00:00:00,0062o000011P974AAC,Consorsbank - DSK,On Record,0052o000009g7U5AAI,,a029E00000NxmDGQAZ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P903AAC,"BNPP.de - digiBank, SME Banking",,0052o000009g7U5AAI,,a029E00000NxmDHQAZ
0129E000000XXm6QAG,CloseDate,Close Date,2020-08-31 00:00:00,Opportunity,Opportunity,2020-07-31 00:00:00,0062o000011P903AAC,"BNPP.de - digiBank, SME Banking",On Record,0052o000009g7U5AAI,,a029E00000NxmDIQAZ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7U5AAI,Opportunity,Opportunity,0052o000009g7UdAAI,0062o000011P903AAC,"BNPP.de - digiBank, SME Banking",On Record,0052o000009g7U5AAI,,a029E00000NxmDJQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:14:17,Opportunity,Opportunity,2020-05-15 14:26:29,0062o000011P903AAC,"BNPP.de - digiBank, SME Banking",On Record,0052o000009g7U5AAI,,a029E00000NxmDKQAZ
0129E000000XXm6QAG,Probability,Probability (%),0,Opportunity,Opportunity,5,0062o000011P903AAC,"BNPP.de - digiBank, SME Banking",On Record,0052o000009g7U5AAI,,a029E00000NxmDLQAZ
0129E000000XXm6QAG,Revenue_Start_Date__c,Revenue Start Date,2020-10-01 00:00:00,Opportunity,Opportunity,2020-09-01 00:00:00,0062o000011P903AAC,"BNPP.de - digiBank, SME Banking",On Record,0052o000009g7U5AAI,,a029E00000NxmDMQAZ
0129E000000XXm6QAG,StageName,Stage,Qualifying,Opportunity,Opportunity,Engage,0062o000011P903AAC,"BNPP.de - digiBank, SME Banking",On Record,0052o000009g7U5AAI,,a029E00000NxmDNQAZ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P8zCAAS,verimi PIS Extension,,0052o000009g7U5AAI,,a029E00000NxmDOQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:14:52,Opportunity,Opportunity,2020-05-04 11:29:25,0062o000011P8zCAAS,verimi PIS Extension,On Record,0052o000009g7U5AAI,,a029E00000NxmDPQAZ
0129E000000XXm6QAG,Probability,Probability (%),5,Opportunity,Opportunity,30,0062o000011P8zCAAS,verimi PIS Extension,On Record,0052o000009g7U5AAI,,a029E00000NxmDQQAZ
0129E000000XXm6QAG,Revenue_Start_Date__c,Revenue Start Date,2020-09-01 00:00:00,Opportunity,Opportunity,2020-06-30 00:00:00,0062o000011P8zCAAS,verimi PIS Extension,On Record,0052o000009g7U5AAI,,a029E00000NxmDRQAZ
0129E000000XXm6QAG,StageName,Stage,Engage,Opportunity,Opportunity,Offer,0062o000011P8zCAAS,verimi PIS Extension,On Record,0052o000009g7U5AAI,,a029E00000NxmDSQAZ
0129E000000eAnDQAU,,,,Account,Account,,0012o00002W0orOAAR,Consorsbank (registered trademark of BNP Paribas S.A. Office Germany),,0052o000009g7U5AAI,,a029E00000NxmDTQAZ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P92LAAS,"Consorsbank - AIS, Aggregation Service, Financial Timeline, Connectivity Widget, Contract Recognition",,0052o000009g7U5AAI,,a029E00000NxmDUQAZ
0129E000000XXm6QAG,CloseDate,Close Date,2020-09-30 00:00:00,Opportunity,Opportunity,2020-06-30 00:00:00,0062o000011P92LAAS,"Consorsbank - AIS, Aggregation Service, Financial Timeline, Connectivity Widget, Contract Recognition",On Record,0052o000009g7U5AAI,,a029E00000NxmDVQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:15:48,Opportunity,Opportunity,2020-04-07 14:49:10,0062o000011P92LAAS,"Consorsbank - AIS, Aggregation Service, Financial Timeline, Connectivity Widget, Contract Recognition",On Record,0052o000009g7U5AAI,,a029E00000NxmDWQAZ
0129E000000XXm6QAG,Revenue_Start_Date__c,Revenue Start Date,2020-11-01 00:00:00,Opportunity,Opportunity,2020-07-01 00:00:00,0062o000011P92LAAS,"Consorsbank - AIS, Aggregation Service, Financial Timeline, Connectivity Widget, Contract Recognition",On Record,0052o000009g7U5AAI,,a029E00000NxmDXQAZ
0129E000000XXm6QAG,IsClosed,Closed,true,Opportunity,Opportunity,false,0062o000011P960AAC,Brokerage Cockpit,On Record,0052o000009g7UAAAY,,a029E00000NxmDYQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:19:21,Opportunity,Opportunity,2020-05-28 14:49:29,0062o000011P960AAC,Brokerage Cockpit,On Record,0052o000009g7UAAAY,,a029E00000NxmDZQAZ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P960AAC,Brokerage Cockpit,,0052o000009g7UAAAY,,a029E00000NxmDaQAJ
0129E000000XXm6QAG,Loss_Reason__c,Loss Reason,Other,Opportunity,Opportunity,,0062o000011P960AAC,Brokerage Cockpit,On Record,0052o000009g7UAAAY,,a029E00000NxmDbQAJ
0129E000000XXm6QAG,Probability,Probability (%),0,Opportunity,Opportunity,5,0062o000011P960AAC,Brokerage Cockpit,On Record,0052o000009g7UAAAY,,a029E00000NxmDcQAJ
0129E000000XXm6QAG,StageName,Stage,Closed Lost,Opportunity,Opportunity,Engage,0062o000011P960AAC,Brokerage Cockpit,On Record,0052o000009g7UAAAY,,a029E00000NxmDdQAJ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UAAAY,Account,Account,0052o000009g7TrAAI,0012o00002W0ohKAAR,GENO Broker GmbH,On Record,0052o000009g7UAAAY,,a029E00000NxmDeQAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-29 09:19:21,Account,Account,2020-04-23 10:51:38,0012o00002W0ohKAAR,GENO Broker GmbH,On Record,0052o000009g7UAAAY,,a029E00000NxmDfQAJ
0129E000000XXm6QAG,No_Opportunities_in_Pipeline__c,No. Opportunities in Pipeline,0,Account,Account,1,0012o00002W0ohKAAR,GENO Broker GmbH,On Record,0052o000009g7UAAAY,,a029E00000NxmDgQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P95xAAC,"Neugelb Studios: Aggregation, Account Information, Financial Timeline, Payment Partner, Payment Initiation",,0052o000009g7UAAAY,,a029E00000NxmDhQAJ
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P98zAAC,Quirin MBA & Categorisation,,0052o000009g7UAAAY,,a029E00000NxmDiQAJ
